Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2023-07-12 22:34,2023-07-12 23:53,"Leg Extensions",15,10,"",,,,Legs,"",
2023-07-12 22:34,2023-07-12 23:53,"Leg Extensions",30,10,"good, side note i tried 1 normal rep with 60 and felt it in left knee",,,,Legs,"",
2023-07-12 22:34,2023-07-12 23:53,"Leg Extensions",15,10,"",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"Bench Press",175,5,"rpe 9",,,,Chest,"",
2023-07-11 23:10,2023-07-12 00:58,"Bench Press",185,3,"then 175 for 2",,,,Chest,"",
2023-07-11 23:10,2023-07-12 00:58,"Bench Press",175,5,"rpe 9.5",,,,Chest,"",
2023-07-11 23:10,2023-07-12 00:58,"Bench Press",115,12,"rpe 8.5",,,,Chest,"",
2023-07-11 23:10,2023-07-12 00:58,"Bench Press",205,,"10 s hold",,,,Chest,"",
2023-07-11 23:10,2023-07-12 00:58,"Bench Press",225,,"8 s hold wrist felt it",,,,Chest,"",
2023-07-11 23:10,2023-07-12 00:58,"Dips",30,6,"rpe 10",,,,Triceps,"",
2023-07-11 23:10,2023-07-12 00:58,"Dips",30,6,"rpe 10",,,,Triceps,"",
2023-07-11 23:10,2023-07-12 00:58,"Dips",30,6,"",,,,Triceps,"",
2023-07-11 23:10,2023-07-12 00:58,"cat camel",0,8,"",,,,Back,"",
2023-07-11 23:10,2023-07-12 00:58,"bird dog",,,"",0,0,10,Back,"",
2023-07-11 23:10,2023-07-12 00:58,"bird dog",,,"",0,0,10,Back,"",
2023-07-11 23:10,2023-07-12 00:58,"bird dog",,,"",0,0,10,Back,"",
2023-07-11 23:10,2023-07-12 00:58,"bird dog",,,"",0,0,10,Back,"",
2023-07-11 23:10,2023-07-12 00:58,"bird dog",,,"",0,0,10,Back,"",
2023-07-11 23:10,2023-07-12 00:58,"side plank",,,"",0,0,15,Abs,"",
2023-07-11 23:10,2023-07-12 00:58,"side plank",,,"",0,0,15,Abs,"",
2023-07-11 23:10,2023-07-12 00:58,"side plank",,,"",0,0,15,Abs,"",
2023-07-11 23:10,2023-07-12 00:58,"side plank",,,"",0,0,15,Abs,"",
2023-07-11 23:10,2023-07-12 00:58,"side plank",,,"",0,0,15,Abs,"",
2023-07-11 23:10,2023-07-12 00:58,"side plank clam shell",0,12,"",,,,Back,"",
2023-07-11 23:10,2023-07-12 00:58,"side plank clam shell",0,12,"",,,,Back,"",
2023-07-11 23:10,2023-07-12 00:58,"side plank clam shell",0,12,"",,,,Back,"",
2023-07-11 23:10,2023-07-12 00:58,"leg raise hip for knee",0,10,"",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"leg raise hip for knee",0,10,"",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"leg raise hip for knee",0,10,"",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"glute machine buzzfit",20,12,"",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"glute machine buzzfit",35,10,"",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"glute machine buzzfit",45,10,"",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"glute machine buzzfit",45,10,"",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"Leg Extensions",15,8,"good",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"Leg Extensions",15,8,"good",,,,Legs,"",
2023-07-11 23:10,2023-07-12 00:58,"Leg Extensions",15,8,"good",,,,Legs,"",
2023-07-09 22:08,2023-07-09 23:28,"Barbell shoulder press",45,10,"",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"Barbell shoulder press",65,5,"",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"Barbell shoulder press",95,3,"",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"Barbell shoulder press",95,8,"",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"Barbell shoulder press",95,7,"rpe 9",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"Barbell shoulder press",95,6,"rpe 9",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"shoulder proof",15,12,"",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"shoulder proof",20,12,"",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"shoulder proof",20,12,"",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"shoulder proof",20,12,"",,,,Shoulders,"",
2023-07-09 22:08,2023-07-09 23:28,"straight arm bicep ",10,10,"",,,,Biceps,"",
2023-07-09 22:08,2023-07-09 23:28,"straight arm bicep ",15,10,"",,,,Biceps,"",
2023-07-09 22:08,2023-07-09 23:28,"straight arm bicep ",15,10,"",,,,Biceps,"",
2023-07-09 22:08,2023-07-09 23:28,"straight arm bicep ",15,10,"",,,,Biceps,"",
2023-07-09 22:08,2023-07-09 23:28,"seated gm",0,10,"",,,,Back,"",
2023-07-09 22:08,2023-07-09 23:28,"seated gm",0,10,"",,,,Back,"",
2023-07-09 22:08,2023-07-09 23:28,"seated gm",20,10,"",,,,Back,"",
2023-07-09 22:08,2023-07-09 23:28,"seated gm",20,10,"burning sensation ",,,,Back,"",
2023-07-09 22:08,2023-07-09 23:28,"glute machine buzzfit",10,12,"feels ok",,,,Legs,"",
2023-07-09 22:08,2023-07-09 23:28,"glute machine buzzfit",20,10,"",,,,Legs,"",
2023-07-09 22:08,2023-07-09 23:28,"glute machine buzzfit",35,10,"",,,,Legs,"",
2023-07-09 22:08,2023-07-09 23:28,"glute machine buzzfit",35,10,"",,,,Legs,"",
2023-07-09 22:08,2023-07-09 23:28,"pigeon pose",,,"45s",,,,Legs,"",
2023-07-09 22:08,2023-07-09 23:28,"pigeon pulse",0,15,"",,,,Legs,"",
2023-07-09 22:08,2023-07-09 23:28,"pigeon pulse",0,15,"",,,,Legs,"",
2023-07-09 22:08,2023-07-09 23:28,"cat camel",0,8,"",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pull Up",0,5,"warm up",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pull Up",20,4,"warm up",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pull Up",25,3,"warm up",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pull Up",30,6,"rpe 8",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pull Up",30,6,"rpe 8.5",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pull Up",40,4,"rpe 9",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pull Up",0,12,"kek",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pulldowns",165,6,"rpe 9",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pulldowns",165,6,"rpe 10",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"Pulldowns",165,6,"rpe 9.5",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"glute machine buzzfit",5,12,"",,,,Legs,"",
2023-07-08 22:23,2023-07-09 00:06,"glute machine buzzfit",15,10,"  ",,,,Legs,"",
2023-07-08 22:23,2023-07-09 00:06,"glute machine buzzfit",25,10,"",,,,Legs,"",
2023-07-08 22:23,2023-07-09 00:06,"glute machine buzzfit",25,10,"",,,,Legs,"",
2023-07-08 22:23,2023-07-09 00:06,"cat camel",0,8,"",,,,Back,"",
2023-07-08 22:23,2023-07-09 00:06,"pigeon pose",,,"45 s hold ",,,,Legs,"",
2023-07-07 22:24,2023-07-07 23:15,"Incline Dumbbell Press",40,10,"",,,,Chest,"",
2023-07-07 22:24,2023-07-07 23:15,"Incline Dumbbell Press",50,4,"",,,,Chest,"",
2023-07-07 22:24,2023-07-07 23:15,"Incline Dumbbell Press",65,5,"",,,,Chest,"",
2023-07-07 22:24,2023-07-07 23:15,"Incline Dumbbell Press",75,10,"rpe 9.5",,,,Chest,"",
2023-07-07 22:24,2023-07-07 23:15,"Incline Dumbbell Press",75,6,"rpe 9.5",,,,Chest,"",
2023-07-07 22:24,2023-07-07 23:15,"Incline Dumbbell Press",75,4,"rpe 9.5",,,,Chest,"",
2023-07-07 22:24,2023-07-07 23:15,"Bench Press",155,3,"feels weird, need to adjust",,,,Chest,"",
2023-07-07 22:24,2023-07-07 23:15,"Bench Press",155,3,"feels weird, need to adjust",,,,Chest,"",
2023-07-07 22:24,2023-07-07 23:15,"Bench Press",155,3,"feels weird, need to adjust",,,,Chest,"",
2023-07-07 22:24,2023-07-07 23:15,"glute machine buzzfit",0,10,"",,,,Legs,"",
2023-07-07 22:24,2023-07-07 23:15,"glute machine buzzfit",10,10,"",,,,Legs,"",
2023-07-07 22:24,2023-07-07 23:15,"glute machine buzzfit",25,10,"",,,,Legs,"",
2023-07-07 22:24,2023-07-07 23:15,"glute machine buzzfit",25,10,"",,,,Legs,"",
2023-07-05 22:21,,"shoulder proof",15,10,"",,,,Shoulders,"",
2023-07-05 22:21,,"shoulder proof",20,12,"",,,,Shoulders,"",
2023-07-05 22:21,,"shoulder proof",20,12,"",,,,Shoulders,"",
2023-07-05 22:21,,"shoulder proof",20,12,"",,,,Shoulders,"",
2023-07-05 22:21,,"face pulls",10,10,"",,,,Back,"",
2023-07-05 22:21,,"face pulls",10,12,"",,,,Back,"",
2023-07-05 22:21,,"face pulls",10,12,"",,,,Back,"",
2023-07-05 22:21,,"face pulls",10,12,"",,,,Back,"",
2023-07-04 22:18,2023-07-04 23:19,"pull up spam",,,"5 5 5 5 5 5 (5) (5) (4) (2) ",,,,Back,"",
2023-07-03 21:22,2023-07-04 22:17,"Incline Dumbbell Press",40,10,"",,,,Chest,"",
2023-07-03 21:22,2023-07-04 22:17,"Incline Dumbbell Press",50,5,"",,,,Chest,"",
2023-07-03 21:22,2023-07-04 22:17,"Incline Dumbbell Press",60,4,"",,,,Chest,"",
2023-07-03 21:22,2023-07-04 22:17,"Incline Dumbbell Press",65,8,"rpe 9",,,,Chest,"",
2023-07-03 21:22,2023-07-04 22:17,"Incline Dumbbell Press",65,8,"rpe 9",,,,Chest,"",
2023-07-03 21:22,2023-07-04 22:17,"Incline Dumbbell Press",65,7,"rpe 10",,,,Chest,"",
2023-07-03 21:22,2023-07-04 22:17,"Dips",0,10,"",,,,Triceps,"",
2023-07-03 21:22,2023-07-04 22:17,"Dips",0,10,"",,,,Triceps,"",
2023-07-03 21:22,2023-07-04 22:17,"Dips",0,10,"",,,,Triceps,"",
2023-07-02 22:33,,"ROKP",,,"3.0 for 7 mins 3.1 for 3 mins",,,600,Legs,"",
2023-07-02 22:33,,"tib raises",0,25,"",,,,Legs,"",
2023-07-02 22:33,,"tib raises",0,25,"",,,,Legs,"",
2023-07-02 22:33,,"bent calf raises",0,25,"",,,,Legs,"",
2023-07-02 22:33,,"bent calf raises",0,25,"bent, 5 last were sl",,,,Legs,"",
2023-07-02 22:33,,"patrick step up",0,12,"warm up",,,,Legs,"",
2023-07-02 22:33,,"patrick step up",0,21,"hee elevated, ok",,,,Legs,"",
2023-07-02 22:33,,"patrick step up",0,20,"felt in left knee at 15 ",,,,Legs,"",
2023-07-02 22:33,,"patrick step up",,,"didnt do this ",,,,Legs,"",
2023-07-02 22:33,,"Pull Up",0,5,"warm up",,,,Back,"",
2023-07-02 22:33,,"Pull Up",20,4,"warm up",,,,Back,"",
2023-07-02 22:33,,"Pull Up",25,8,"rpe 9",,,,Back,"",
2023-07-02 22:33,,"Pull Up",25,5,"dropped weight twice sadge, rpe 9.5 prob",,,,Back,"",
2023-07-02 22:33,,"Pull Up",25,5,"rpe 9",,,,Back,"",
2023-07-02 07:32,2023-07-02 08:00,"ROKP",,,"machine off bss",,,300,Legs,"",
2023-07-02 07:32,2023-07-02 08:00,"tib raises",0,25,"",,,,Legs,"",
2023-07-02 07:32,2023-07-02 08:00,"tib raises",0,25,"",,,,Legs,"",
2023-07-02 07:32,2023-07-02 08:00,"bent calf raises",0,25,"",,,,Legs,"",
2023-07-02 07:32,2023-07-02 08:00,"bent calf raises",0,25,"",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"ROKP",,,"2.9 => 4.67 for 5.5 mins 3.0 for 4.5 mins",0,0,600,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"tib raises",0,25,"",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"tib raises",0,25,"",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"bent calf raises",0,25,"normal",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"bent calf raises",0,25,"bent",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"patrick step up",0,10,"warm up",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"patrick step up",0,15,"at 13 left felt it",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"patrick step up",0,20,"heel elevated, ok left",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"patrick step up",0,25,"heel elvated, ok left",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"ATG split squat",20,8,"rpe 9.5",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"ATG split squat",20,8,"",,,,Legs,"",
2023-06-30 22:26,2023-06-30 23:33,"ATG split squat",20,8,"",,,,Legs,"",
2023-06-30 11:52,2023-06-30 12:18,"ROKP",,,"2.9 => 4.67",0,0,600,Legs,"",
2023-06-30 11:52,2023-06-30 12:18,"ROKP",,,"machine off",,,190,Legs,"",
2023-06-29 21:24,2023-06-29 22:30,"Pull Up",0,10,"warm up but thick bars",,,,Back,"",
2023-06-29 21:24,2023-06-29 22:30,"Pull Up",20,4,"warm up",,,,Back,"",
2023-06-29 21:24,2023-06-29 22:30,"Pull Up",25,6,"rpe 9",,,,Back,"",
2023-06-29 21:24,2023-06-29 22:30,"Pull Up",25,5,"rpe 8.5",,,,Back,"",
2023-06-29 21:24,2023-06-29 22:30,"Pull Up",25,5,"rpe 9.5",,,,Back,"",
2023-06-29 21:24,2023-06-29 22:30,"Seated Row",130,10,"",,,,Back,"",
2023-06-29 21:24,2023-06-29 22:30,"Seated Row",145,8,"",,,,Back,"",
2023-06-29 21:24,2023-06-29 22:30,"Seated Row",145,8,"rpe 9.5",,,,Back,"",
2023-06-28 21:26,2023-06-28 22:29,"tib raises",0,25,"",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"tib raises",0,25,"",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"bent calf raises",0,25,"normal",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"bent calf raises",0,25,"bent",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"patrick step up",0,10,"warm up",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"patrick step up",0,13,"left stiff kinda",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"patrick step up",0,15,"heel elevated, ok left",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"patrick step up",0,20,"heel elvated, ok left",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"ATG split squat",20,6,"",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"ATG split squat",20,8,"",,,,Legs,"",
2023-06-28 21:26,2023-06-28 22:29,"ATG split squat",20,8,"",,,,Legs,"",
2023-06-27 21:28,2023-06-27 22:31,"Dumbbell Press",35,20,"",,,,Chest,"",
2023-06-27 21:28,2023-06-27 22:31,"Dumbbell Press",55,10,"",,,,Chest,"",
2023-06-27 21:28,2023-06-27 22:31,"Dumbbell Press",75,10,"rpe 8.5",,,,Chest,"",
2023-06-27 21:28,2023-06-27 22:31,"Dumbbell Press",80,8,"rpe 9.5",,,,Chest,"",
2023-06-27 21:28,2023-06-27 22:31,"Incline Dumbbell Press",50,10,"",,,,Chest,"",
2023-06-27 21:28,2023-06-27 22:31,"Incline Dumbbell Press",55,15,"rpe 9.5",,,,Chest,"",
2023-06-27 21:28,2023-06-27 22:31,"Incline Dumbbell Press",55,12,"",,,,Chest,"",
2023-06-27 21:28,2023-06-27 22:31,"toes to bar",0,10,"",,,,Abs,"",
2023-06-27 21:28,2023-06-27 22:31,"toes to bar",0,10,"",,,,Abs,"",
2023-06-26 20:56,2023-06-26 21:58,"ROKP",,,"2.8 => 4.51",0,0,600,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"tib raises",0,25,"",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"tib raises",0,25,"",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"bent calf raises",0,25,"",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"bent calf raises",0,25,"",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"patrick step up",0,10,"heel elevated, ok left",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"patrick step up",0,12,"heel elevated, ok left",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"patrick step up",0,15,"heel elevated, ok left",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"Pull Up",0,10,"warm up",,,,Back,"",
2023-06-26 20:56,2023-06-26 21:58,"Pull Up",20,4,"warm up",,,,Back,"",
2023-06-26 20:56,2023-06-26 21:58,"Pull Up",25,5,"rpe 8.5",,,,Back,"",
2023-06-26 20:56,2023-06-26 21:58,"Pull Up",25,5,"rpe 9.5",,,,Back,"",
2023-06-26 20:56,2023-06-26 21:58,"Pull Up",25,5,"rpe 9",,,,Back,"",
2023-06-26 20:56,2023-06-26 21:58,"ATG split squat",0,8,"ok, 1.5 mins rest",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"ATG split squat",0,6,"ok, 1 min rest",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"ATG split squat",0,6,"ok",,,,Legs,"",
2023-06-26 20:56,2023-06-26 21:58,"Seated Row",130,8,"",,,,Back,"",
2023-06-26 20:56,2023-06-26 21:58,"Seated Row",145,6,"rpe 9.5",,,,Back,"",
2023-06-26 20:56,2023-06-26 21:58,"Seated Row",145,6,"rpe 9.5",,,,Back,"",
2023-06-25 15:52,,"ROKP",,,"machine off at home",,,180,Legs,"",
2023-06-25 15:52,,"ROKP",,,"2.0 miles",,,60,Legs,"",
2023-06-25 15:52,,"ROKP",,,"machine off",,,150,Legs,"",
2023-06-25 15:52,,"tib raises",0,25,"",,,,Legs,"",
2023-06-25 15:52,,"tib raises",0,25,"",,,,Legs,"",
2023-06-25 15:52,,"bent calf raises",0,25,"normal",,,,Legs,"",
2023-06-25 15:52,,"bent calf raises",0,25,"bent",,,,Legs,"",
2023-06-25 15:52,,"patrick step up",0,12,"full 12 pretty good",,,,Legs,"",
2023-06-25 15:52,,"ATG split squat",0,6,"ok, 40 s rest",,,,Legs,"",
2023-06-25 15:52,,"ATG split squat",0,5,"ok, 2 mins rest",,,,Legs,"",
2023-06-25 15:52,,"ATG split squat",0,5,"left shaky, dont flex thru quads like right",,,,Legs,"",
2023-06-23 22:32,2023-06-23 23:06,"sl glute bridge",0,20,"",,,,Legs,"",
2023-06-23 22:32,2023-06-23 23:06,"sl glute bridge",30,10,"",,,,Legs,"",
2023-06-23 22:32,2023-06-23 23:06,"sl glute bridge",30,10,"",,,,Legs,"",
2023-06-23 22:32,2023-06-23 23:06,"bird dog",,,"",0,0,10,Back,"",
